sku_id,warehouse_id,records,total_units_sold,avg_units_sold,avg_inventory_level,avg_reorder_point,avg_inventory_buffer,avg_lead_time,avg_forecast_error,avg_absolute_forecast_error,promotion_rate,reorder_risk_rate,risk_segment
SKU_31,WH_3,365,7428,20.350684931506848,548.6520547945205,374.0,174.65205479452055,12.0,-0.47498630136986303,2.464246575342466,0.10410958904109589,0.0547945205479452,Lower-mid risk
SKU_32,WH_5,365,7309,20.024657534246575,538.9808219178083,366.0,172.9808219178082,9.0,0.05054794520547945,2.3635890410958904,0.09315068493150686,0.0547945205479452,Lower-mid risk
SKU_32,WH_3,365,7458,20.432876712328767,393.0383561643836,223.0,170.03835616438357,6.0,-0.07621917808219181,2.5413150684931507,0.12054794520547946,0.0547945205479452,Lower-mid risk
SKU_33,WH_1,365,7377,20.21095890410959,492.172602739726,321.0,171.17260273972602,9.0,0.03775342465753424,2.4683835616438357,0.0958904109589041,0.0547945205479452,Lower-mid risk
SKU_31,WH_4,365,7362,20.16986301369863,430.56164383561645,257.0,173.56164383561645,3.0,0.21912328767123285,2.312657534246575,0.10136986301369863,0.0547945205479452,Lower-mid risk
SKU_43,WH_1,365,7325,20.068493150684933,495.92602739726027,331.0,164.92602739726027,12.0,-0.32413698630136994,2.332082191780822,0.08493150684931507,0.0547945205479452,Lower-mid risk
SKU_42,WH_1,365,7402,20.279452054794522,378.11506849315066,204.0,174.1150684931507,9.0,-0.15356164383561635,2.486219178082192,0.1178082191780822,0.0547945205479452,Lower-mid risk
SKU_40,WH_1,365,7295,19.986301369863014,433.93150684931504,260.0,173.93150684931507,2.0,0.03731506849315071,2.4532054794520546,0.08493150684931507,0.0547945205479452,Lower-mid risk
SKU_36,WH_3,365,7299,19.997260273972604,422.74520547945207,254.0,168.74520547945207,12.0,0.4276438356164384,2.33986301369863,0.10410958904109589,0.0547945205479452,Lower-mid risk
SKU_40,WH_5,365,7277,19.936986301369863,513.3424657534247,344.0,169.34246575342465,8.0,-0.0981917808219178,2.423232876712329,0.07397260273972603,0.0547945205479452,Lower-mid risk
SKU_37,WH_3,365,7431,20.35890410958904,390.2219178082192,216.0,174.2219178082192,3.0,-0.001150684931506882,2.3552876712328765,0.09315068493150686,0.0547945205479452,Lower-mid risk
SKU_35,WH_2,365,7249,19.86027397260274,535.8465753424657,356.0,179.84657534246574,12.0,0.0533424657534246,2.2923561643835617,0.08767123287671233,0.0547945205479452,Lower-mid risk
SKU_38,WH_2,365,7353,20.145205479452056,511.06849315068496,340.0,171.06849315068493,14.0,-0.12838356164383566,2.359671232876712,0.07671232876712329,0.0547945205479452,Lower-mid risk
SKU_10,WH_4,365,7376,20.208219178082192,504.12602739726026,328.0,176.1260273972603,14.0,0.07676712328767132,2.441972602739726,0.12602739726027398,0.0547945205479452,Lower-mid risk
SKU_12,WH_1,365,7406,20.29041095890411,461.0301369863014,299.0,162.03013698630136,5.0,0.016136986301369796,2.3480821917808217,0.13150684931506848,0.0547945205479452,Lower-mid risk
SKU_46,WH_5,365,7108,19.473972602739725,442.958904109589,287.0,155.95890410958904,2.0,0.1765205479452055,2.3555342465753424,0.1095890410958904,0.0547945205479452,Lower-mid risk
SKU_40,WH_2,365,7339,20.106849315068494,470.44931506849315,291.0,179.44931506849315,14.0,-0.08635616438356161,2.2985205479452055,0.09041095890410959,0.0547945205479452,Lower-mid risk
SKU_42,WH_4,365,7349,20.134246575342466,550.9616438356164,381.0,169.96164383561643,10.0,0.020657534246575338,2.2844383561643835,0.11232876712328767,0.0547945205479452,Lower-mid risk
SKU_39,WH_5,365,7314,20.03835616438356,494.73150684931505,321.0,173.73150684931508,4.0,0.24109589041095883,2.30372602739726,0.1095890410958904,0.0547945205479452,Lower-mid risk
SKU_4,WH_5,365,7343,20.117808219178084,533.4054794520548,363.0,170.4054794520548,8.0,-0.07071232876712327,2.466219178082192,0.0821917808219178,0.0547945205479452,Lower-mid risk
SKU_13,WH_4,365,7391,20.24931506849315,443.85479452054796,251.0,192.85479452054796,10.0,-0.048410958904109604,2.4246849315068495,0.11232876712328767,0.052054794520547946,Lowest risk
SKU_17,WH_1,365,7188,19.693150684931506,448.3917808219178,268.0,180.39178082191782,10.0,-0.07336986301369859,2.4536986301369863,0.08767123287671233,0.052054794520547946,Lowest risk
SKU_16,WH_1,365,7347,20.12876712328767,511.0931506849315,328.0,183.09315068493152,14.0,-0.03293150684931503,2.3168219178082192,0.10410958904109589,0.052054794520547946,Lowest risk
SKU_13,WH_1,365,7464,20.44931506849315,440.6027397260274,246.0,194.6027397260274,9.0,0.20161643835616425,2.3416712328767124,0.10410958904109589,0.052054794520547946,Lowest risk
SKU_14,WH_1,365,7177,19.663013698630138,438.15890410958906,265.0,173.15890410958903,11.0,0.008657534246575312,2.357917808219178,0.09315068493150686,0.052054794520547946,Lowest risk
SKU_11,WH_2,365,7288,19.96712328767123,426.7972602739726,230.0,196.7972602739726,4.0,-0.07443835616438357,2.3095616438356164,0.10136986301369863,0.052054794520547946,Lowest risk
SKU_11,WH_4,365,7275,19.931506849315067,565.2794520547945,382.0,183.27945205479452,2.0,0.30049315068493154,2.3867397260273973,0.07397260273972603,0.052054794520547946,Lowest risk
SKU_1,WH_2,365,7299,19.997260273972604,492.4986301369863,322.0,170.4986301369863,8.0,0.21342465753424655,2.2575342465753425,0.09315068493150686,0.052054794520547946,Lowest risk
SKU_15,WH_3,365,7130,19.534246575342465,444.627397260274,265.0,179.62739726027397,7.0,0.19347945205479442,2.4037808219178087,0.07671232876712329,0.052054794520547946,Lowest risk
SKU_18,WH_2,365,7404,20.284931506849315,449.6465753424658,270.0,179.64657534246575,10.0,0.3806301369863013,2.4306027397260275,0.13972602739726028,0.052054794520547946,Lowest risk
SKU_19,WH_4,365,7107,19.471232876712328,529.0109589041095,352.0,177.0109589041096,4.0,-0.06887671232876705,2.193041095890411,0.09863013698630137,0.052054794520547946,Lowest risk
SKU_15,WH_2,365,7212,19.75890410958904,559.3260273972603,386.0,173.32602739726028,8.0,0.21232876712328774,2.440109589041096,0.09315068493150686,0.052054794520547946,Lowest risk
SKU_18,WH_3,365,7336,20.0986301369863,393.93150684931504,213.0,180.93150684931507,9.0,0.2813698630136986,2.332602739726027,0.10410958904109589,0.052054794520547946,Lowest risk
SKU_2,WH_3,365,7282,19.95068493150685,504.64109589041095,319.0,185.64109589041095,10.0,0.15873972602739728,2.4546301369863017,0.1095890410958904,0.052054794520547946,Lowest risk
SKU_24,WH_1,365,7377,20.21095890410959,453.3342465753425,288.0,165.33424657534246,2.0,-0.3304109589041096,2.391068493150685,0.10684931506849316,0.052054794520547946,Lowest risk
SKU_30,WH_5,365,7248,19.85753424657534,396.83287671232875,224.0,172.83287671232875,2.0,-0.05005479452054799,2.4315890410958905,0.09041095890410959,0.052054794520547946,Lowest risk
SKU_30,WH_2,365,7375,20.205479452054796,419.08493150684933,231.0,188.0849315068493,12.0,-0.09120547945205482,2.408849315068493,0.13972602739726028,0.052054794520547946,Lowest risk
SKU_5,WH_5,365,7241,19.838356164383562,402.93424657534246,234.0,168.93424657534246,10.0,0.15871232876712327,2.3455068493150684,0.0958904109589041,0.052054794520547946,Lowest risk
SKU_6,WH_4,365,7263,19.898630136986302,401.4109589041096,220.0,181.41095890410958,11.0,0.10416438356164387,2.352931506849315,0.10684931506849316,0.052054794520547946,Lowest risk
SKU_48,WH_1,365,7267,19.90958904109589,492.7917808219178,325.0,167.7917808219178,2.0,0.03150684931506848,2.360383561643836,0.08767123287671233,0.052054794520547946,Lowest risk
SKU_48,WH_2,365,7335,20.095890410958905,433.7013698630137,252.0,181.7013698630137,8.0,-0.28180821917808213,2.5073424657534247,0.1095890410958904,0.052054794520547946,Lowest risk
SKU_40,WH_4,365,7311,20.03013698630137,446.94246575342464,255.0,191.94246575342467,5.0,0.12002739726027398,2.4606301369863015,0.08493150684931507,0.052054794520547946,Lowest risk
SKU_40,WH_3,365,7221,19.783561643835615,498.5068493150685,326.0,172.5068493150685,7.0,-0.32857534246575343,2.275972602739726,0.1232876712328767,0.052054794520547946,Lowest risk
SKU_42,WH_5,365,7231,19.81095890410959,472.21643835616436,292.0,180.2164383561644,6.0,0.13197260273972602,2.3115342465753423,0.12054794520547946,0.052054794520547946,Lowest risk
SKU_41,WH_4,365,7295,19.986301369863014,560.6712328767123,384.0,176.67123287671234,13.0,0.0348767123287671,2.4274246575342464,0.10684931506849316,0.052054794520547946,Lowest risk
SKU_28,WH_4,365,7255,19.876712328767123,509.986301369863,333.0,176.986301369863,3.0,-0.1667671232876712,2.383095890410959,0.10136986301369863,0.052054794520547946,Lowest risk
SKU_28,WH_2,365,7304,20.01095890410959,578.2191780821918,392.0,186.21917808219177,2.0,0.22997260273972606,2.3924931506849316,0.10410958904109589,0.052054794520547946,Lowest risk
SKU_27,WH_3,365,7400,20.273972602739725,476.4164383561644,296.0,180.41643835616438,3.0,0.07528767123287677,2.382575342465753,0.09315068493150686,0.052054794520547946,Lowest risk
SKU_27,WH_1,365,7203,19.734246575342464,563.1835616438356,389.0,174.18356164383562,2.0,0.06427397260273972,2.3578082191780823,0.0821917808219178,0.052054794520547946,Lowest risk
SKU_29,WH_1,365,7505,20.561643835616437,412.41917808219176,218.0,194.4191780821918,5.0,0.05000000000000011,2.420849315068493,0.08767123287671233,0.052054794520547946,Lowest risk
SKU_31,WH_1,365,7425,20.34246575342466,444.0191780821918,259.0,185.0191780821918,8.0,-0.23367123287671235,2.2265479452054797,0.10410958904109589,0.052054794520547946,Lowest risk
SKU_29,WH_3,365,7240,19.835616438356166,453.5123287671233,273.0,180.51232876712328,3.0,0.00041095890410970193,2.545068493150685,0.13424657534246576,0.052054794520547946,Lowest risk
SKU_31,WH_2,365,7283,19.953424657534246,485.5835616438356,305.0,180.58356164383562,2.0,-0.16164383561643839,2.4195616438356162,0.10136986301369863,0.052054794520547946,Lowest risk
SKU_24,WH_5,365,7302,20.005479452054793,492.34794520547945,313.0,179.34794520547945,7.0,0.13673972602739728,2.3327945205479454,0.10410958904109589,0.052054794520547946,Lowest risk
SKU_22,WH_2,365,7338,20.104109589041094,445.6465753424658,261.0,184.64657534246575,7.0,-0.13761643835616433,2.406876712328767,0.10684931506849316,0.052054794520547946,Lowest risk
SKU_2,WH_5,365,7312,20.03287671232877,454.8767123287671,267.0,187.87671232876713,14.0,-0.18956164383561647,2.356958904109589,0.11232876712328767,0.052054794520547946,Lowest risk
SKU_23,WH_3,365,7501,20.55068493150685,472.5780821917808,293.0,179.57808219178082,5.0,-0.09627397260273983,2.3373698630136985,0.0821917808219178,0.052054794520547946,Lowest risk
SKU_25,WH_3,365,7339,20.106849315068494,404.56986301369864,232.0,172.56986301369864,7.0,0.02778082191780824,2.504,0.09041095890410959,0.052054794520547946,Lowest risk
SKU_21,WH_1,365,7181,19.673972602739727,417.54794520547944,245.0,172.54794520547946,11.0,-0.04227397260273972,2.2964657534246578,0.0958904109589041,0.052054794520547946,Lowest risk
SKU_12,WH_3,365,7334,20.09315068493151,412.56986301369864,234.0,178.56986301369864,6.0,0.08797260273972604,2.351808219178082,0.08493150684931507,0.052054794520547946,Lowest risk
SKU_33,WH_5,365,7406,20.29041095890411,424.53698630136984,244.0,180.53698630136986,7.0,-0.1835068493150684,2.5204383561643837,0.10684931506849316,0.052054794520547946,Lowest risk
SKU_36,WH_4,365,7466,20.454794520547946,496.36986301369865,318.0,178.36986301369862,11.0,0.05594520547945206,2.278849315068493,0.1232876712328767,0.052054794520547946,Lowest risk
SKU_34,WH_4,365,7525,20.616438356164384,430.2849315068493,245.0,185.28493150684932,2.0,0.03969863013698631,2.4106027397260275,0.12054794520547946,0.052054794520547946,Lowest risk
SKU_34,WH_5,365,7364,20.175342465753424,481.5890410958904,306.0,175.58904109589042,4.0,-0.14328767123287664,2.3594520547945206,0.12602739726027398,0.052054794520547946,Lowest risk
SKU_34,WH_3,365,7221,19.783561643835615,437.24931506849316,260.0,177.24931506849316,13.0,-0.24038356164383573,2.531123287671233,0.07945205479452055,0.052054794520547946,Lowest risk
SKU_32,WH_4,365,7141,19.564383561643837,505.8821917808219,329.0,176.88219178082193,2.0,-0.02336986301369868,2.412739726027397,0.0821917808219178,0.052054794520547946,Lowest risk
SKU_33,WH_3,365,7232,19.813698630136987,502.6027397260274,325.0,177.6027397260274,13.0,-0.02726027397260267,2.2297260273972603,0.10684931506849316,0.052054794520547946,Lowest risk
SKU_33,WH_2,365,7434,20.367123287671234,555.745205479452,368.0,187.74520547945207,7.0,0.02117808219178076,2.354493150684932,0.1095890410958904,0.052054794520547946,Lowest risk
SKU_41,WH_2,365,7439,20.38082191780822,579.5534246575343,398.0,181.55342465753424,14.0,0.11123287671232875,2.3654246575342466,0.11506849315068493,0.052054794520547946,Lowest risk
SKU_8,WH_2,365,7374,20.202739726027396,525.3671232876712,353.0,172.36712328767123,10.0,-0.1618904109589041,2.3033150684931507,0.1095890410958904,0.052054794520547946,Lowest risk
SKU_7,WH_2,365,7273,19.926027397260274,582.2191780821918,396.0,186.21917808219177,5.0,-0.06706849315068494,2.3793424657534246,0.10410958904109589,0.052054794520547946,Lowest risk
SKU_50,WH_3,365,7382,20.224657534246575,403.7068493150685,217.0,186.7068493150685,11.0,-0.04252054794520543,2.4555616438356163,0.0958904109589041,0.052054794520547946,Lowest risk
SKU_6,WH_1,365,7204,19.736986301369864,525.5616438356165,350.0,175.56164383561645,9.0,-0.21561643835616442,2.3568767123287673,0.07671232876712329,0.052054794520547946,Lowest risk
SKU_47,WH_3,365,7505,20.561643835616437,557.5534246575343,377.0,180.55342465753424,10.0,-0.042630136986301366,2.4744109589041097,0.12054794520547946,0.052054794520547946,Lowest risk
SKU_47,WH_1,365,7385,20.232876712328768,411.9616438356164,230.0,181.96164383561643,9.0,-0.050931506849315085,2.305068493150685,0.10410958904109589,0.052054794520547946,Lowest risk
SKU_44,WH_3,365,7199,19.723287671232878,386.5561643835616,201.0,185.55616438356165,13.0,-0.08898630136986305,2.4773698630136987,0.1095890410958904,0.052054794520547946,Lowest risk
SKU_47,WH_5,365,7331,20.084931506849315,553.8547945205479,365.0,188.85479452054796,8.0,0.1810958904109589,2.4952328767123286,0.0958904109589041,0.052054794520547946,Lowest risk
SKU_39,WH_2,365,7373,20.2,530.9013698630137,351.0,179.9013698630137,8.0,0.06676712328767123,2.3651780821917807,0.10136986301369863,0.052054794520547946,Lowest risk
SKU_4,WH_1,365,7394,20.257534246575343,486.77260273972604,298.0,188.77260273972604,11.0,0.018657534246575413,2.261780821917808,0.11506849315068493,0.052054794520547946,Lowest risk
SKU_38,WH_1,365,7464,20.44931506849315,395.6684931506849,208.0,187.66849315068492,8.0,0.06602739726027394,2.3958904109589043,0.10410958904109589,0.052054794520547946,Lowest risk
SKU_35,WH_1,365,7378,20.213698630136985,397.958904109589,212.0,185.95890410958904,11.0,-0.03457534246575343,2.4337534246575343,0.09863013698630137,0.052054794520547946,Lowest risk
SKU_37,WH_2,365,7268,19.912328767123288,531.5013698630137,355.0,176.5013698630137,14.0,0.0857534246575343,2.41786301369863,0.06575342465753424,0.052054794520547946,Lowest risk
SKU_36,WH_1,365,7247,19.854794520547944,450.18630136986303,270.0,180.186301369863,12.0,0.0711780821917809,2.5694246575342468,0.10410958904109589,0.052054794520547946,Lowest risk
SKU_41,WH_5,365,7114,19.49041095890411,545.8082191780821,366.0,179.8082191780822,4.0,-0.2783835616438356,2.453342465753425,0.07397260273972603,0.052054794520547946,Lowest risk
SKU_43,WH_2,365,7101,19.454794520547946,537.827397260274,354.0,183.82739726027398,12.0,-0.057424657534246575,2.4579726027397264,0.052054794520547946,0.052054794520547946,Lowest risk
SKU_8,WH_5,365,7209,19.75068493150685,422.386301369863,239.0,183.38630136986302,5.0,-0.17898630136986313,2.3330684931506847,0.10136986301369863,0.052054794520547946,Lowest risk
SKU_26,WH_5,365,7178,19.665753424657535,573.0657534246575,393.0,180.06575342465754,4.0,-0.028438356164383602,2.3857534246575343,0.1095890410958904,0.049315068493150684,Lowest risk
SKU_27,WH_4,365,7220,19.78082191780822,472.9397260273973,289.0,183.93972602739726,14.0,0.18684931506849312,2.320986301369863,0.10684931506849316,0.049315068493150684,Lowest risk
SKU_24,WH_2,365,7307,20.019178082191782,549.1041095890411,365.0,184.1041095890411,5.0,-0.2921095890410959,2.5352328767123287,0.0958904109589041,0.049315068493150684,Lowest risk
SKU_21,WH_2,365,7122,19.512328767123286,529.6767123287672,349.0,180.6767123287671,7.0,-0.0898082191780821,2.4387945205479453,0.1178082191780822,0.049315068493150684,Lowest risk
SKU_11,WH_1,365,7284,19.956164383561642,484.1397260273973,286.0,198.13972602739727,4.0,-0.06906849315068499,2.384904109589041,0.12602739726027398,0.049315068493150684,Lowest risk
SKU_12,WH_4,365,7444,20.394520547945206,428.2849315068493,227.0,201.28493150684932,12.0,0.013835616438356088,2.4494520547945204,0.10136986301369863,0.049315068493150684,Lowest risk
SKU_2,WH_1,365,7310,20.027397260273972,416.5150684931507,228.0,188.5150684931507,13.0,0.07739726027397259,2.270109589041096,0.10136986301369863,0.049315068493150684,Lowest risk
SKU_27,WH_2,365,7243,19.843835616438355,419.87397260273974,223.0,196.8739726027397,4.0,-0.10860273972602744,2.2022465753424654,0.12602739726027398,0.049315068493150684,Lowest risk
SKU_38,WH_5,365,7229,19.805479452054794,458.3013698630137,273.0,185.3013698630137,13.0,0.10038356164383558,2.2454794520547945,0.08493150684931507,0.049315068493150684,Lowest risk
SKU_31,WH_5,365,7244,19.846575342465755,417.3972602739726,224.0,193.3972602739726,4.0,-0.13950684931506852,2.3455342465753426,0.09041095890410959,0.049315068493150684,Lowest risk
SKU_35,WH_4,365,7152,19.594520547945205,390.74246575342465,207.0,183.74246575342465,2.0,0.011150684931506867,2.393945205479452,0.09041095890410959,0.049315068493150684,Lowest risk
SKU_38,WH_4,365,7250,19.863013698630137,527.1232876712329,349.0,178.12328767123287,13.0,-0.31841095890410964,2.425095890410959,0.09863013698630137,0.049315068493150684,Lowest risk
SKU_45,WH_2,365,7373,20.2,424.5643835616438,243.0,181.56438356164384,7.0,-0.07712328767123296,2.535972602739726,0.11232876712328767,0.049315068493150684,Lowest risk
SKU_48,WH_4,365,7270,19.91780821917808,549.1424657534246,360.0,189.14246575342466,12.0,-0.002931506849315074,2.3167397260273974,0.11232876712328767,0.049315068493150684,Lowest risk
SKU_49,WH_4,365,7252,19.86849315068493,535.2301369863013,347.0,188.23013698630137,14.0,0.1506575342465753,2.33986301369863,0.09863013698630137,0.049315068493150684,Lowest risk
